plane,manufacturing_year,type,manufacturer,model,engines,seats,speed,engine,fuel_cc
N925DL,1988,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26353.96489
N925FJ,2004,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14635.79189
N925WN,2008,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25402.20569
N925XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14775.5445
N926AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15825.6853
N926DL,1988,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26475.90303
N926EV,2003,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,,Turbo-fan,9089.552085
N926LR,2004,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14579.7445
N926WN,,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,
N926XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14310.79675
N927AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16017.00226
N927DA,1988,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,27030.65403
N927LR,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14966.16118
N927WN,,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,
N927XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,15023.73299
N928AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15629.28282
N928DL,1988,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,27029.04701
N928DN,,Fixed wing multi engine,BOEING,MD-90-30,2,142,,Turbo-fan,
N928EV,2004,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,,Turbo-fan,9084.039952
N928LR,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14197.7603
N928WN,,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,
N928XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14076.30788
N929AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15459.03986
N929DL,1988,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26863.22228
N929DN,1996,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-jet,25868.48537
N929LR,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,15126.53089
N929WN,2008,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25102.87686
N929XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14115.65829
N930AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15485.15501
N930DL,1988,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26685.84149
N930LR,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14768.68948
N930WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24768.03998
N930XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14664.32809
N931DL,1988,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26935.64265
N931LR,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14377.99141
N931WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25083.32293
N931XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14724.37612
N932AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16022.11391
N932DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26224.47425
N932DN,1996,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-jet,26550.52106
N932LR,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14893.63383
N932WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25453.22489
N932XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14458.35792
N933AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15690.97846
N933DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,27046.00001
N933DN,1997,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-jet,26199.36468
N933LR,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14678.54552
N933WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25111.88111
N933XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14789.05849
N934AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16017.89671
N934DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26219.86805
N934FJ,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14736.80301
N934WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24947.3603
N934XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,15040.56682
N935AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15412.25306
N935DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26312.6564
N935LR,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14882.98514
N935WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25251.83265
N935XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14686.60167
N936AT,1999,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16062.99205
N936DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26183.29903
N936WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25535.46633
N936XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14764.30754
N937AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15917.44125
N937DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26197.9162
N937DN,,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-fan,
N937WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24813.00329
N937XJ,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14772.63931
N938AT,2006,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15725.53699
N938DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26659.89519
N938LR,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14546.63231
N938WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24905.45184
N939AT,2006,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15410.7661
N939DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26880.88148
N939DN,1996,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-fan,26518.76578
N939LR,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14615.54617
N939WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25495.77953
N940AT,1999,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16205.15481
N940DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26731.34817
N940UW,1995,Fixed wing multi engine,BOEING,757-2B7,2,178,,Turbo-fan,38086.7995
N940WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24759.0038
N941DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26753.39084
N941DN,1997,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-fan,26231.19525
N941FR,2005,Fixed wing multi engine,AIRBUS,A319-112,2,100,,Turbo-fan,15779.65487
N941UW,1995,Fixed wing multi engine,BOEING,757-2B7,2,178,,Turbo-fan,37744.80136
N941WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24727.43785
N942AT,1999,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15812.28407
N942DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26270.80426
N942LR,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14471.40051
N942WN,2009,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24809.18725
N943AT,1999,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16182.32541
N943DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26737.2748
N943DN,1997,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-fan,26443.68624
N943FR,2005,Fixed wing multi engine,AIRBUS,A319-112,2,100,,Turbo-fan,15752.40499
N943WN,2010,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25167.80606
N944AT,1999,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15562.68361
N944DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26621.39749
N944DN,1997,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-fan,26093.79778
N944UW,2006,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6269.839339
N944WN,2010,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24695.41167
N945AT,1999,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16154.32085
N945DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26822.1182
N945DN,1998,Fixed wing multi engine,BOEING,MD-90-30,2,142,,Turbo-fan,25594.39774
N945UW,,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,
N945WN,2010,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25000.45586
N946AT,1999,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15478.72624
N946DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26746.73616
N946UW,2007,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6319.687648
N946WN,2010,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25588.41903
N947AT,1999,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15676.52482
N947DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26497.01687
N947UW,2007,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6346.180673
N947WN,2010,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24616.96343
N948AT,1999,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15332.68341
N948DL,1989,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26358.35352
N948FR,2006,Fixed wing multi engine,AIRBUS,A319-112,2,100,,Turbo-fan,15945.07225
N948UW,2007,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6413.490454
N948WN,2010,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24674.36498
N949AT,1999,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15713.07644
N949DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26523.85198
N949UW,2007,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6009.426116
N949WN,2010,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24838.11015
N950AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15449.71432
N950DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26542.21314
N950UW,2007,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6280.034867
N950WN,2010,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25560.68875
N951AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15316.4627
N951DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26689.07471
N951FR,2009,Fixed wing multi engine,AIRBUS,A319-112,2,100,,Turbo-fan,15351.46694
N951UW,2007,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6061.321532
N951WN,2010,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25388.42438
N952AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15695.46131
N952DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26087.72858
N952FR,2010,Fixed wing multi engine,AIRBUS,A319-112,2,100,,Turbo-fan,15051.72142
N952UW,2007,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,5506.719136
N952WN,2010,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25211.46221
N953AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16110.31089
N953DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26271.28335
N953DN,,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-jet,
N953FR,2010,Fixed wing multi engine,AIRBUS,A319-112,2,100,,Turbo-fan,15824.47559
N953UW,2007,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,5705.519414
N953WN,2010,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25409.05997
N954AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15485.90865
N954DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26071.84231
N954UW,2007,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6136.345841
N954WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24961.07262
N955AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15925.91992
N955DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26243.34575
N955DN,1996,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-fan,26384.27924
N955UW,2008,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,5848.235421
N955WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24658.72452
N956AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16285.49304
N956DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26853.8709
N956DN,1997,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-fan,26298.99753
N956LR,2005,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,,Turbo-fan,14162.16
N956UW,2008,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,5665.745444
N956WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24988.11692
N957AT,2000,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15428.82426
N957DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,27186.81422
N957DN,1997,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-fan,26194.14584
N957UW,2008,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6151.648132
N957WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24752.44095
N958AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15590.82378
N958DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26674.3956
N958DN,1997,Fixed wing multi engine,MCDONNELL DOUGLAS,MD-90-30,2,142,,Turbo-jet,25680.43501
N958UW,2008,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6394.578412
N958WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25315.95254
N959AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15490.77107
N959DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26698.88708
N959DN,1998,Fixed wing multi engine,BOEING,MD-90-30,2,142,,Turbo-fan,25644.57272
N959UW,2008,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6046.581066
N959WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25244.09539
N960AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16122.53411
N960DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26957.59731
N960DN,1998,Fixed wing multi engine,BOEING,MD-90-30,2,142,,Turbo-fan,26286.09847
N960WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25034.56595
N961AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16225.62943
N961DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26543.95816
N961DN,1998,Fixed wing multi engine,BOEING,MD-90-30,2,142,,Turbo-fan,26437.70629
N961UW,2008,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,5869.80343
N961WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25517.65051
N962DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26669.96553
N962DN,1997,Fixed wing multi engine,BOEING,MD-90-30,2,142,,Turbo-fan,25456.25675
N962WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25548.39833
N963AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15769.179
N963DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26856.27594
N963DN,1999,Fixed wing multi engine,BOEING,MD-90-30,2,142,,Turbo-fan,26162.23587
N963UW,2008,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6112.800774
N963WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24794.03246
N964AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16120.17838
N964DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26035.08361
N964DN,1999,Fixed wing multi engine,BOEING,MD-90-30,2,142,,Turbo-fan,26528.97233
N964WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24962.5078
N965AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15979.64398
N965DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26241.02762
N965DN,2000,Fixed wing multi engine,BOEING,MD-90-30,2,142,,Turbo-fan,26012.94262
N965UW,2008,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,5590.500778
N965WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25357.5236
N966AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16050.36736
N966DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26851.53586
N966WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25071.93211
N967AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15694.53157
N967DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26366.24589
N967UW,2008,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,,Turbo-fan,6018.708495
N967WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25348.47674
N968AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15653.09028
N968DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26606.22751
N968WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,24841.63484
N969AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15507.1352
N969DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26697.80864
N969WN,2011,Fixed wing multi engine,BOEING,737-7H4,2,140,,Turbo-fan,25452.69988
N970AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15640.58941
N970DL,1990,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26449.05861
N971AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15898.3709
N971DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,25814.40982
N972AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16171.22724
N972DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26473.69777
N973DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26454.24084
N974AT,2002,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15714.8417
N974DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26335.08155
N975AT,2002,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15824.91368
N975DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26242.01177
N976DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26619.2971
N977AT,2002,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15813.92454
N977DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26419.0834
N978AT,2002,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15473.89711
N978DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26091.4767
N978SW,2004,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,,Turbo-fan,8938.88032
N979AT,2002,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16123.19245
N979DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26083.53622
N980AT,2002,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15935.60315
N980DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26156.85997
N981AT,2002,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15446.34233
N981DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26379.17123
N982AT,2002,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16099.70549
N982DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26236.7389
N983AT,,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,
N983DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26481.00768
N984DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,25888.42671
N985AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15333.45752
N985DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26246.95873
N986AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15718.30681
N986DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26627.22028
N987AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15391.19126
N987DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26036.56232
N988AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15602.07912
N988DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26759.89197
N989AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,16089.08967
N989DL,1991,Fixed wing multi engine,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,,Turbo-fan,26561.00728
N990AT,2001,Fixed wing multi engine,BOEING,717-200,2,100,,Turbo-fan,15914.31868
